player_id,player_name,fbref_player,age,birth_year,nation,position,position_group,squad,competition,foot,height_in_cm,market_value_eur,highest_market_value_in_eur,valuation_date,tm_match_method,tm_match_score,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Sh,SoT,KP,PPA,Tkl,TklW,Int,Tkl+Int,Blocks,Clr,Err,Touches,Carries,Mis,Dis,Rec,Recov,Won,Lost,Gls_per90,Ast_per90,G+A_per90,G-PK_per90,xG_per90,npxG_per90,xAG_per90,npxG+xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,PPA_per90,Tkl_per90,TklW_per90,Int_per90,Tkl+Int_per90,Blocks_per90,Clr_per90,Touches_per90,Carries_per90,Mis_per90,Dis_per90,Rec_per90,Recov_per90
84301,Benjamin André,Benjamin André,33.0,1990,fr FRA,MF,MF,Lille,Ligue 1,right,180.0,5000000,15000000,2025-06-03,exact_name_birth_year,100,30.0,30.0,2692.0,29.9,0.0,3.0,3.0,0.0,0.0,0.0,12.0,0.0,1.4,1.4,1.9,3.3,29.0,209.0,72.0,16.0,4.0,21.0,18.0,103.0,57.0,48.0,151.0,31.0,56.0,0.0,2267.0,1153.0,45.0,33.0,1556.0,189.0,94.0,42.0,0.0,0.10033444816053512,0.10033444816053512,0.0,0.046822742474916385,0.046822742474916385,0.06354515050167224,0.11036789297658862,0.9698996655518395,6.989966555183947,2.408026755852843,0.5351170568561873,0.13377926421404682,0.7023411371237459,0.6020066889632107,3.444816053511706,1.9063545150501673,1.605351170568562,5.050167224080268,1.0367892976588629,1.8729096989966556,75.81939799331104,38.561872909699,1.5050167224080269,1.1036789297658864,52.04013377926422,6.321070234113713
202591,Benjamin Henrichs,Benjamin Henrichs,27.0,1997,de GER,DF,DF,RB Leipzig,Bundesliga,right,185.0,20000000,20000000,,exact_name_birth_year,100,15.0,10.0,935.0,10.4,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.5,0.4,1.4,1.8,9.0,29.0,55.0,11.0,1.0,11.0,10.0,32.0,16.0,15.0,47.0,13.0,33.0,0.0,606.0,290.0,9.0,6.0,345.0,60.0,8.0,13.0,0.0,0.1923076923076923,0.1923076923076923,0.0,0.04807692307692307,0.038461538461538464,0.1346153846153846,0.17307692307692307,0.8653846153846153,2.7884615384615383,5.288461538461538,1.0576923076923077,0.09615384615384615,1.0576923076923077,0.9615384615384615,3.0769230769230766,1.5384615384615383,1.4423076923076923,4.519230769230769,1.25,3.173076923076923,58.26923076923077,27.884615384615383,0.8653846153846153,0.5769230769230769,33.17307692307692,5.769230769230769
353366,Benjamin Pavard,Benjamin Pavard,28.0,1996,fr FRA,DF,DF,Inter,Serie A,right,186.0,25000000,50000000,2025-06-17,exact_name_birth_year,100,23.0,18.0,1584.0,17.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.8,1.3,13.0,92.0,26.0,8.0,1.0,8.0,8.0,29.0,16.0,16.0,45.0,7.0,52.0,0.0,1291.0,855.0,5.0,1.0,996.0,46.0,40.0,7.0,0.0,0.056818181818181816,0.056818181818181816,0.0,0.028409090909090908,0.028409090909090908,0.045454545454545456,0.07386363636363635,0.7386363636363635,5.227272727272727,1.477272727272727,0.45454545454545453,0.056818181818181816,0.45454545454545453,0.45454545454545453,1.6477272727272725,0.9090909090909091,0.9090909090909091,2.5568181818181817,0.3977272727272727,2.954545454545454,73.35227272727272,48.57954545454545,0.28409090909090906,0.056818181818181816,56.590909090909086,2.6136363636363633
627442,Benjamin Sesko,Benjamin Šeško,21.0,2003,si SVN,"FW,MF",FW,RB Leipzig,Bundesliga,right,195.0,50000000,50000000,,exact_name_birth_year,100,33.0,30.0,2380.0,26.4,13.0,5.0,18.0,11.0,2.0,2.0,2.0,1.0,10.0,8.4,2.1,10.5,47.0,46.0,141.0,66.0,29.0,19.0,9.0,7.0,3.0,5.0,12.0,26.0,20.0,0.0,901.0,444.0,66.0,55.0,692.0,62.0,70.0,8.0,0.49242424242424243,0.1893939393939394,0.6818181818181819,0.4166666666666667,0.3787878787878788,0.31818181818181823,0.07954545454545456,0.39772727272727276,1.7803030303030305,1.7424242424242424,5.340909090909091,2.5,1.0984848484848486,0.7196969696969697,0.34090909090909094,0.26515151515151514,0.11363636363636365,0.1893939393939394,0.4545454545454546,0.9848484848484849,0.7575757575757576,34.12878787878788,16.81818181818182,2.5,2.0833333333333335,26.212121212121215,2.3484848484848486
165513,Berat Djimsiti,Berat Djimsiti,31.0,1993,al ALB,DF,DF,Atalanta,Serie A,right,190.0,10000000,22000000,,exact_name_birth_year,100,34.0,32.0,2640.0,29.3,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,2.7,2.7,1.3,3.9,32.0,109.0,42.0,20.0,4.0,11.0,12.0,53.0,33.0,40.0,93.0,15.0,141.0,2.0,2023.0,1097.0,10.0,1.0,1323.0,102.0,90.0,11.0,0.034129692832764506,0.06825938566552901,0.10238907849829351,0.034129692832764506,0.09215017064846416,0.09215017064846416,0.04436860068259386,0.13310580204778155,1.0921501706484642,3.720136518771331,1.4334470989761092,0.68259385665529,0.13651877133105803,0.37542662116040953,0.40955631399317405,1.8088737201365188,1.1262798634812285,1.36518771331058,3.1740614334470987,0.5119453924914675,4.812286689419795,69.04436860068259,37.44027303754266,0.341296928327645,0.034129692832764506,45.15358361774744,3.4812286689419794
364258,Bernardo,Bernardo,29.0,1995,br BRA,DF,DF,Bochum,Bundesliga,left,186.0,5500000,9000000,2025-06-05,exact_name_birth_year,100,21.0,19.0,1782.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.7,1.4,14.0,100.0,14.0,8.0,2.0,4.0,11.0,46.0,28.0,26.0,72.0,30.0,103.0,4.0,1249.0,630.0,11.0,8.0,693.0,83.0,90.0,10.0,0.0,0.0,0.0,0.0,0.03535353535353535,0.03535353535353535,0.03535353535353535,0.0707070707070707,0.7070707070707071,5.05050505050505,0.7070707070707071,0.40404040404040403,0.10101010101010101,0.20202020202020202,0.5555555555555556,2.323232323232323,1.4141414141414141,1.3131313131313131,3.6363636363636362,1.5151515151515151,5.2020202020202015,63.080808080808076,31.818181818181817,0.5555555555555556,0.40404040404040403,35.0,4.191919191919192
241641,Bernardo Silva,Bernardo Silva,29.0,1994,pt POR,"MF,FW",MF,Manchester City,Premier League,left,173.0,38000000,100000000,2025-05-30,exact_name_birth_year,100,33.0,29.0,2670.0,29.7,4.0,4.0,8.0,4.0,0.0,0.0,7.0,0.0,3.9,3.9,5.1,9.0,101.0,134.0,200.0,32.0,11.0,53.0,40.0,56.0,37.0,23.0,79.0,35.0,32.0,3.0,2054.0,1288.0,25.0,34.0,1518.0,107.0,5.0,31.0,0.13468013468013468,0.13468013468013468,0.26936026936026936,0.13468013468013468,0.13131313131313133,0.13131313131313133,0.1717171717171717,0.30303030303030304,3.400673400673401,4.511784511784512,6.734006734006734,1.0774410774410774,0.3703703703703704,1.7845117845117846,1.3468013468013469,1.8855218855218856,1.245791245791246,0.7744107744107744,2.65993265993266,1.1784511784511784,1.0774410774410774,69.15824915824916,43.36700336700337,0.8417508417508418,1.144781144781145,51.111111111111114,3.602693602693603
672803,Bertuğ Yıldırım,Bertuğ Yıldırım,22.0,2002,tr TUR,FW,FW,Getafe,Liga,right,191.0,2000000,5000000,2025-06-09,exact_name_birth_year,100,22.0,14.0,1083.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,2.5,2.5,1.2,3.7,8.0,14.0,48.0,19.0,7.0,9.0,9.0,10.0,5.0,1.0,11.0,4.0,16.0,0.0,323.0,133.0,40.0,15.0,209.0,24.0,73.0,5.0,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.20833333333333334,0.20833333333333334,0.09999999999999999,0.30833333333333335,0.6666666666666666,1.1666666666666667,4.0,1.5833333333333333,0.5833333333333334,0.75,0.75,0.8333333333333334,0.4166666666666667,0.08333333333333333,0.9166666666666666,0.3333333333333333,1.3333333333333333,26.916666666666668,11.083333333333334,3.3333333333333335,1.25,17.416666666666668,2.0
595809,Beto,Beto,26.0,1998,gw GNB,FW,FW,Everton,Premier League,right,194.0,22000000,25000000,2025-05-30,exact_name_birth_year,100,30.0,15.0,1534.0,17.0,8.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,8.2,8.2,1.2,9.4,15.0,16.0,77.0,49.0,23.0,12.0,8.0,14.0,6.0,4.0,18.0,13.0,24.0,1.0,520.0,267.0,71.0,37.0,378.0,40.0,99.0,3.0,0.47058823529411764,0.0,0.47058823529411764,0.47058823529411764,0.48235294117647054,0.48235294117647054,0.07058823529411765,0.5529411764705883,0.8823529411764706,0.9411764705882353,4.529411764705882,2.8823529411764706,1.3529411764705883,0.7058823529411765,0.47058823529411764,0.8235294117647058,0.35294117647058826,0.23529411764705882,1.0588235294117647,0.7647058823529411,1.411764705882353,30.58823529411765,15.705882352941176,4.176470588235294,2.176470588235294,22.235294117647058,2.3529411764705883
625047,Beñat Prados,Beñat Prados,23.0,2001,es ESP,MF,MF,Athletic Club,Liga,right,180.0,15000000,15000000,,exact_name_birth_year,100,30.0,21.0,1715.0,19.1,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,1.1,2.1,20.0,78.0,32.0,16.0,5.0,11.0,6.0,55.0,36.0,28.0,83.0,10.0,26.0,0.0,991.0,480.0,25.0,20.0,604.0,91.0,29.0,28.0,0.05235602094240837,0.0,0.05235602094240837,0.05235602094240837,0.05235602094240837,0.05235602094240837,0.05759162303664921,0.10994764397905758,1.0471204188481675,4.0837696335078535,1.6753926701570678,0.8376963350785339,0.2617801047120419,0.5759162303664921,0.31413612565445026,2.8795811518324603,1.8848167539267013,1.4659685863874345,4.345549738219895,0.5235602094240838,1.3612565445026177,51.8848167539267,25.13089005235602,1.3089005235602094,1.0471204188481675,31.623036649214658,4.764397905759162
634431,Beñat Turrientes,Beñat Turrientes,22.0,2002,es ESP,MF,MF,Real Sociedad,Liga,right,181.0,10000000,20000000,2025-06-09,exact_name_birth_year,100,21.0,11.0,942.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.6,0.6,0.2,0.7,18.0,42.0,28.0,7.0,1.0,3.0,2.0,15.0,6.0,5.0,20.0,2.0,14.0,1.0,561.0,317.0,20.0,11.0,392.0,45.0,10.0,11.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.05714285714285714,0.01904761904761905,0.06666666666666667,1.7142857142857142,4.0,2.6666666666666665,0.6666666666666666,0.09523809523809523,0.2857142857142857,0.19047619047619047,1.4285714285714286,0.5714285714285714,0.47619047619047616,1.9047619047619047,0.19047619047619047,1.3333333333333333,53.42857142857143,30.19047619047619,1.9047619047619047,1.0476190476190477,37.333333333333336,4.285714285714286
654982,Bilal El Khannouss,Bilal El Khannouss,20.0,2004,ma MAR,"MF,FW",MF,Leicester City,Premier League,right,180.0,30000000,30000000,,exact_name_birth_year,100,32.0,27.0,2182.0,24.2,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.3,1.3,4.6,5.8,73.0,128.0,89.0,30.0,7.0,42.0,31.0,50.0,30.0,6.0,56.0,26.0,10.0,3.0,1268.0,732.0,38.0,38.0,851.0,92.0,19.0,15.0,0.08264462809917356,0.12396694214876033,0.2066115702479339,0.08264462809917356,0.05371900826446281,0.05371900826446281,0.19008264462809915,0.2396694214876033,3.0165289256198347,5.289256198347108,3.677685950413223,1.2396694214876034,0.2892561983471075,1.7355371900826446,1.28099173553719,2.066115702479339,1.2396694214876034,0.24793388429752067,2.31404958677686,1.0743801652892562,0.4132231404958678,52.396694214876035,30.24793388429752,1.5702479338842976,1.5702479338842976,35.16528925619835,3.8016528925619837
423744,Billy Gilmour,Billy Gilmour,23.0,2001,sct SCO,MF,MF,Brighton / Napoli,Premier League / Serie A,right,170.0,20000000,20000000,2025-06-17,exact_name_birth_year,100,28.0,14.0,1275.0,14.2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,1.8,2.4,13.0,78.0,20.0,10.0,1.0,21.0,14.0,27.0,19.0,9.0,36.0,5.0,24.0,0.0,1079.0,584.0,11.0,5.0,840.0,69.0,9.0,9.0,0.0,0.07042253521126761,0.07042253521126761,0.0,0.04225352112676056,0.04225352112676056,0.1267605633802817,0.16901408450704225,0.9154929577464789,5.492957746478874,1.4084507042253522,0.7042253521126761,0.07042253521126761,1.4788732394366197,0.9859154929577465,1.9014084507042255,1.3380281690140845,0.6338028169014085,2.535211267605634,0.35211267605633806,1.6901408450704227,75.98591549295774,41.12676056338029,0.7746478873239437,0.35211267605633806,59.15492957746479,4.859154929577465
186186,Bobby De Cordova-Reid,Bobby De Cordova-Reid,31.0,1993,jm JAM,FW,FW,Leicester City,Premier League,right,170.0,5000000,10000000,,exact_name_birth_year,100,23.0,9.0,744.0,8.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,1.2,2.0,14.0,15.0,48.0,7.0,3.0,6.0,5.0,9.0,4.0,0.0,9.0,15.0,10.0,0.0,272.0,174.0,11.0,10.0,188.0,29.0,6.0,10.0,0.12048192771084336,0.24096385542168672,0.36144578313253006,0.12048192771084336,0.09638554216867469,0.09638554216867469,0.14457831325301204,0.24096385542168672,1.686746987951807,1.8072289156626504,5.783132530120481,0.8433734939759036,0.36144578313253006,0.7228915662650601,0.6024096385542168,1.0843373493975903,0.48192771084337344,0.0,1.0843373493975903,1.8072289156626504,1.2048192771084336,32.77108433734939,20.963855421686745,1.325301204819277,1.2048192771084336,22.65060240963855,3.4939759036144573
476219,Bojan Miovski,Bojan Miovski,25.0,1999,mk MKD,FW,FW,Girona,Liga,left,189.0,2500000,4000000,2025-06-09,exact_name_birth_year,100,17.0,12.0,869.0,9.7,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.7,2.7,0.2,2.9,4.0,4.0,33.0,14.0,4.0,4.0,1.0,7.0,5.0,2.0,9.0,4.0,7.0,0.0,182.0,88.0,17.0,6.0,121.0,13.0,13.0,5.0,0.2061855670103093,0.10309278350515465,0.30927835051546393,0.2061855670103093,0.2783505154639176,0.2783505154639176,0.02061855670103093,0.29896907216494845,0.4123711340206186,0.4123711340206186,3.4020618556701034,1.4432989690721651,0.4123711340206186,0.4123711340206186,0.10309278350515465,0.7216494845360826,0.5154639175257733,0.2061855670103093,0.9278350515463918,0.4123711340206186,0.7216494845360826,18.762886597938145,9.07216494845361,1.752577319587629,0.6185567010309279,12.474226804123711,1.3402061855670104
278359,Borja Iglesias,Borja Iglesias,31.0,1993,es ESP,FW,FW,Celta Vigo,Liga,right,187.0,5000000,28000000,,exact_name_birth_year,100,37.0,24.0,1952.0,21.7,11.0,3.0,14.0,11.0,0.0,0.0,2.0,0.0,9.3,9.3,3.2,12.6,22.0,28.0,108.0,46.0,28.0,18.0,9.0,10.0,9.0,7.0,17.0,21.0,10.0,0.0,685.0,396.0,62.0,32.0,514.0,46.0,14.0,11.0,0.5069124423963134,0.1382488479262673,0.6451612903225806,0.5069124423963134,0.4285714285714286,0.4285714285714286,0.14746543778801843,0.5806451612903226,1.0138248847926268,1.2903225806451613,4.976958525345622,2.119815668202765,1.2903225806451613,0.8294930875576038,0.4147465437788019,0.4608294930875576,0.4147465437788019,0.3225806451612903,0.783410138248848,0.967741935483871,0.4608294930875576,31.566820276497698,18.24884792626728,2.857142857142857,1.4746543778801844,23.686635944700463,2.119815668202765
298976,Borja Mayoral,Borja Mayoral,27.0,1997,es ESP,FW,FW,Getafe,Liga,right,182.0,7500000,15000000,2025-06-09,exact_name_birth_year,100,24.0,7.0,1114.0,12.4,5.0,1.0,6.0,4.0,1.0,1.0,0.0,0.0,3.4,2.6,0.9,3.6,10.0,13.0,43.0,19.0,8.0,8.0,2.0,5.0,4.0,2.0,7.0,7.0,6.0,0.0,366.0,209.0,23.0,20.0,251.0,36.0,17.0,6.0,0.4032258064516129,0.08064516129032258,0.48387096774193544,0.3225806451612903,0.27419354838709675,0.20967741935483872,0.07258064516129033,0.2903225806451613,0.8064516129032258,1.0483870967741935,3.467741935483871,1.532258064516129,0.6451612903225806,0.6451612903225806,0.16129032258064516,0.4032258064516129,0.3225806451612903,0.16129032258064516,0.564516129032258,0.564516129032258,0.48387096774193544,29.516129032258064,16.85483870967742,1.8548387096774193,1.6129032258064515,20.241935483870968,2.903225806451613
293194,Borna Sosa,Borna Sosa,26.0,1998,hr CRO,DF,DF,Torino,Serie A,left,187.0,4500000,23000000,2025-06-17,exact_name_birth_year,100,19.0,14.0,1181.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,13.0,51.0,49.0,4.0,1.0,11.0,22.0,26.0,19.0,14.0,40.0,10.0,33.0,0.0,781.0,417.0,9.0,1.0,454.0,53.0,16.0,9.0,0.0,0.0,0.0,0.0,0.022900763358778626,0.022900763358778626,0.05343511450381679,0.07633587786259542,0.9923664122137404,3.8931297709923665,3.740458015267176,0.3053435114503817,0.07633587786259542,0.8396946564885497,1.6793893129770994,1.984732824427481,1.450381679389313,1.0687022900763359,3.053435114503817,0.7633587786259542,2.519083969465649,59.61832061068702,31.83206106870229,0.6870229007633588,0.07633587786259542,34.656488549618324,4.0458015267175576
543727,Botond Balogh,Botond Balogh,22.0,2002,hu HUN,DF,DF,Parma,Serie A,right,189.0,750000,1000000,,exact_name_birth_year,100,29.0,23.0,2053.0,22.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.4,0.4,0.1,0.5,7.0,37.0,1.0,3.0,0.0,2.0,0.0,36.0,16.0,25.0,61.0,8.0,141.0,2.0,1228.0,621.0,9.0,1.0,725.0,64.0,34.0,8.0,0.0,0.043859649122807015,0.043859649122807015,0.0,0.017543859649122806,0.017543859649122806,0.0043859649122807015,0.021929824561403508,0.30701754385964913,1.6228070175438596,0.043859649122807015,0.13157894736842105,0.0,0.08771929824561403,0.0,1.5789473684210527,0.7017543859649122,1.0964912280701753,2.675438596491228,0.3508771929824561,6.184210526315789,53.859649122807014,27.236842105263158,0.39473684210526316,0.043859649122807015,31.798245614035086,2.807017543859649
394327,Boubacar Kamara,Boubacar Kamara,24.0,1999,fr FRA,MF,MF,Aston Villa,Premier League,right,184.0,40000000,40000000,2025-05-30,exact_name_birth_year,100,26.0,20.0,1726.0,19.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.9,1.7,19.0,85.0,7.0,10.0,3.0,11.0,10.0,50.0,21.0,19.0,69.0,8.0,51.0,3.0,1113.0,591.0,12.0,17.0,754.0,87.0,21.0,27.0,0.052083333333333336,0.0,0.052083333333333336,0.052083333333333336,0.04166666666666667,0.04166666666666667,0.046875,0.08854166666666667,0.9895833333333334,4.427083333333334,0.36458333333333337,0.5208333333333334,0.15625,0.5729166666666667,0.5208333333333334,2.604166666666667,1.09375,0.9895833333333334,3.59375,0.4166666666666667,2.65625,57.96875,30.78125,0.625,0.8854166666666667,39.270833333333336,4.53125
344605,Boubakary Soumaré,Boubakary Soumaré,25.0,1999,fr FRA,MF,MF,Leicester City,Premier League,right,188.0,14000000,28000000,,exact_name_birth_year,100,31.0,25.0,2171.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.3,0.3,0.4,0.7,34.0,105.0,23.0,7.0,0.0,11.0,16.0,37.0,20.0,27.0,64.0,15.0,34.0,4.0,1441.0,847.0,24.0,22.0,1013.0,140.0,21.0,12.0,0.0,0.0,0.0,0.0,0.012448132780082987,0.012448132780082987,0.016597510373443983,0.02904564315352697,1.4107883817427385,4.356846473029045,0.954356846473029,0.2904564315352697,0.0,0.45643153526970953,0.6639004149377593,1.5352697095435683,0.8298755186721991,1.120331950207469,2.6556016597510372,0.6224066390041494,1.4107883817427385,59.792531120331944,35.14522821576763,0.9958506224066389,0.9128630705394191,42.03319502074689,5.809128630705394
626913,Boulaye Dia,Boulaye Dia,27.0,1996,sn SEN,"MF,FW",MF,Lazio,Serie A,right,180.0,10000000,25000000,,exact_name_birth_year,100,35.0,27.0,2177.0,24.2,9.0,3.0,12.0,9.0,0.0,0.0,2.0,0.0,7.1,7.1,4.2,11.3,23.0,51.0,114.0,39.0,19.0,26.0,7.0,22.0,10.0,6.0,28.0,13.0,16.0,1.0,802.0,452.0,33.0,34.0,618.0,55.0,21.0,9.0,0.37190082644628103,0.12396694214876033,0.49586776859504134,0.37190082644628103,0.2933884297520661,0.2933884297520661,0.17355371900826447,0.46694214876033063,0.9504132231404959,2.1074380165289255,4.710743801652892,1.6115702479338843,0.7851239669421488,1.0743801652892562,0.2892561983471075,0.9090909090909092,0.4132231404958678,0.24793388429752067,1.15702479338843,0.5371900826446281,0.6611570247933884,33.14049586776859,18.677685950413224,1.3636363636363638,1.4049586776859504,25.537190082644628,2.272727272727273
708265,Bradley Barcola,Bradley Barcola,21.0,2002,fr FRA,FW,FW,Paris S-G,Ligue 1,right,182.0,70000000,70000000,2025-06-03,exact_name_birth_year,100,34.0,27.0,2181.0,24.2,14.0,10.0,24.0,14.0,0.0,0.0,2.0,0.0,13.4,13.4,10.1,23.5,137.0,96.0,374.0,74.0,38.0,50.0,51.0,27.0,17.0,19.0,46.0,22.0,12.0,0.0,1278.0,855.0,64.0,20.0,1019.0,67.0,14.0,23.0,0.578512396694215,0.4132231404958678,0.9917355371900827,0.578512396694215,0.5537190082644629,0.5537190082644629,0.41735537190082644,0.9710743801652892,5.661157024793389,3.9669421487603307,15.454545454545455,3.0578512396694215,1.5702479338842976,2.066115702479339,2.1074380165289255,1.115702479338843,0.7024793388429752,0.7851239669421488,1.9008264462809918,0.9090909090909092,0.49586776859504134,52.8099173553719,35.3305785123967,2.644628099173554,0.8264462809917356,42.107438016528924,2.768595041322314
314678,Brahim Díaz,Brahim Díaz,24.0,1999,ma MAR,"FW,MF",FW,Real Madrid,Liga,both,170.0,40000000,40000000,,exact_name_birth_year,100,31.0,16.0,1385.0,15.4,4.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,5.3,5.3,3.3,8.6,39.0,74.0,110.0,28.0,15.0,23.0,19.0,25.0,19.0,4.0,29.0,13.0,2.0,1.0,833.0,541.0,44.0,27.0,669.0,54.0,3.0,12.0,0.2597402597402597,0.12987012987012986,0.38961038961038963,0.2597402597402597,0.34415584415584416,0.34415584415584416,0.21428571428571427,0.5584415584415584,2.5324675324675323,4.805194805194805,7.142857142857142,1.8181818181818181,0.974025974025974,1.4935064935064934,1.2337662337662338,1.6233766233766234,1.2337662337662338,0.2597402597402597,1.883116883116883,0.8441558441558441,0.12987012987012986,54.090909090909086,35.12987012987013,2.857142857142857,1.7532467532467533,43.44155844155844,3.5064935064935066
309110,Brais Méndez,Brais Méndez,27.0,1997,es ESP,MF,MF,Real Sociedad,Liga,left,184.0,40000000,40000000,,exact_name_birth_year,100,27.0,19.0,1531.0,17.0,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,3.5,3.5,2.0,5.5,32.0,91.0,86.0,28.0,9.0,23.0,13.0,24.0,13.0,7.0,31.0,22.0,16.0,1.0,1020.0,554.0,37.0,34.0,744.0,76.0,18.0,15.0,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.17647058823529413,0.20588235294117646,0.20588235294117646,0.11764705882352941,0.3235294117647059,1.8823529411764706,5.352941176470588,5.0588235294117645,1.6470588235294117,0.5294117647058824,1.3529411764705883,0.7647058823529411,1.411764705882353,0.7647058823529411,0.4117647058823529,1.8235294117647058,1.2941176470588236,0.9411764705882353,60.0,32.588235294117645,2.176470588235294,2.0,43.76470588235294,4.470588235294118
700106,Brajan Gruda,Brajan Gruda,20.0,2004,de GER,"MF,FW",MF,Brighton,Premier League,left,178.0,25000000,28000000,2025-05-30,exact_name_birth_year,100,21.0,8.0,687.0,7.6,1.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.2,1.2,2.1,3.3,22.0,26.0,57.0,11.0,5.0,23.0,12.0,16.0,8.0,2.0,18.0,3.0,5.0,1.0,344.0,202.0,14.0,21.0,222.0,26.0,3.0,7.0,0.13157894736842105,0.5263157894736842,0.6578947368421053,0.13157894736842105,0.15789473684210525,0.15789473684210525,0.27631578947368424,0.4342105263157895,2.8947368421052633,3.4210526315789473,7.5,1.4473684210526316,0.6578947368421053,3.0263157894736845,1.5789473684210527,2.1052631578947367,1.0526315789473684,0.2631578947368421,2.368421052631579,0.39473684210526316,0.6578947368421053,45.26315789473684,26.578947368421055,1.842105263157895,2.763157894736842,29.210526315789476,3.4210526315789473
237662,Breel Embolo,Breel Embolo,27.0,1997,ch SUI,"FW,MF",FW,Monaco,Ligue 1,right,187.0,12000000,22000000,2025-06-03,exact_name_birth_year,100,29.0,19.0,1841.0,20.5,6.0,4.0,10.0,6.0,0.0,0.0,5.0,0.0,10.8,10.8,5.6,16.4,22.0,55.0,140.0,51.0,18.0,32.0,23.0,22.0,17.0,3.0,25.0,9.0,10.0,1.0,668.0,397.0,64.0,53.0,499.0,58.0,30.0,11.0,0.2926829268292683,0.1951219512195122,0.4878048780487805,0.2926829268292683,0.526829268292683,0.526829268292683,0.27317073170731704,0.7999999999999999,1.0731707317073171,2.682926829268293,6.829268292682927,2.4878048780487805,0.8780487804878049,1.5609756097560976,1.1219512195121952,1.0731707317073171,0.8292682926829268,0.14634146341463414,1.2195121951219512,0.43902439024390244,0.4878048780487805,32.58536585365854,19.365853658536587,3.1219512195121952,2.5853658536585367,24.341463414634145,2.8292682926829267
250779,Brendan Chardonnet,Brendan Chardonnet,29.0,1994,fr FRA,DF,DF,Brest,Ligue 1,right,181.0,8000000,8000000,,exact_name_birth_year,100,27.0,27.0,2416.0,26.8,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.8,0.8,1.2,2.0,7.0,51.0,5.0,14.0,1.0,8.0,3.0,45.0,33.0,29.0,74.0,7.0,169.0,2.0,1521.0,810.0,7.0,0.0,948.0,91.0,58.0,15.0,0.03731343283582089,0.0,0.03731343283582089,0.03731343283582089,0.029850746268656716,0.029850746268656716,0.04477611940298507,0.07462686567164178,0.26119402985074625,1.9029850746268657,0.18656716417910446,0.5223880597014925,0.03731343283582089,0.29850746268656714,0.11194029850746269,1.6791044776119401,1.2313432835820894,1.0820895522388059,2.761194029850746,0.26119402985074625,6.3059701492537314,56.75373134328358,30.223880597014926,0.26119402985074625,0.0,35.373134328358205,3.3955223880597014
470607,Brennan Johnson,Brennan Johnson,23.0,2001,wls WAL,FW,FW,Tottenham,Premier League,right,186.0,48000000,48000000,,exact_name_birth_year,100,33.0,24.0,2177.0,24.2,11.0,3.0,14.0,11.0,0.0,0.0,5.0,0.0,10.4,10.4,2.3,12.7,60.0,71.0,197.0,54.0,20.0,19.0,35.0,39.0,26.0,4.0,43.0,41.0,14.0,0.0,853.0,544.0,26.0,17.0,626.0,63.0,7.0,18.0,0.4545454545454546,0.12396694214876033,0.578512396694215,0.4545454545454546,0.4297520661157025,0.4297520661157025,0.09504132231404958,0.5247933884297521,2.479338842975207,2.9338842975206614,8.140495867768596,2.231404958677686,0.8264462809917356,0.7851239669421488,1.4462809917355373,1.6115702479338843,1.0743801652892562,0.1652892561983471,1.7768595041322315,1.694214876033058,0.578512396694215,35.247933884297524,22.479338842975206,1.0743801652892562,0.7024793388429752,25.867768595041323,2.603305785123967
